times B04GusCalc B06GusCalc C01GusCalc C02GusCalc C03GusCalc C04GusCalc C05GusCalc C06GusCalc C07GusCalc C08GusCalc C09GusCalc C10GusCalc C11GusCalc C12GusCalc E01GusCalc E02GusCalc E03GusCalc E04GusCalc E05GusCalc E06GusCalc E07GusCalc E08GusCalc E09GusCalc E10GusCalc E11GusCalc E12GusCalc G01GusCalc G02GusCalc G03GusCalc G04GusCalc G05GusCalc G06GusCalc G07GusCalc G08GusCalc G09GusCalc G10GusCalc G11GusCalc G12GusCalc
1805 1.7420460314774087 4.038206922640442 41.03486207480116 232.0353697749196 357.5360405442815 394.94580609441874 418.86529023523434 430.1651850450793 435.12438652902364 418.8197465481372 382.47588424437305 318.0201810797089 150.37513397642013 38.266817981211794 44.82293532445672 229.48553054662383 358.4389382762753 397.3800558470132 427.66534266439714 423.4348401740119 437.42147739613733 419.9735199546058 391.2640414248131 324.78721392093826 151.55800473853444 38.07452241346699 43.839569004067215 229.7193415813121 355.97730031302564 410.16644599962166 438.20084751176506 442.856692516235 440.9337368387869 426.79876393702756 392.0282290057211 340.4455672944419 160.46179556608567 39.612886955425246
1855 1.3460689742134806 3.606472357639253 42.085986243904514 238.5080385852091 358.6679218141817 399.3978942059139 421.7041800643086 428.62682050312105 442.86681333558994 417.81955986136063 389.35357247254365 323.6334405144695 153.79275065770244 38.20937904539193 45.30868167202571 233.8110346883584 367.28453439253525 409.20496816089775 429.39600277410017 443.04898808397957 441.7054493146049 426.70386482567324 396.04021380548716 333.05592333396373 155.37481873778447 38.20937904539193 44.32539346759181 235.75945997742807 362.9262565577931 413.6391521408022 433.1887798273819 443.8181703549589 446.70260387113046 427.5629515179356 395.6581200150334 349.0164554567809 163.64352815081014 39.80518252317003
1906 1.3549246911490958 3.4388441140852692 42.86535635953239 244.78456591639875 371.75954515448984 420.3581110900951 439.97225900006316 446.09450035495047 462.997123032662 445.7124065644965 399.74898869411896 332.0944454952398 157.99578235269558 38.97356662629976 45.39830923532293 241.02020825791618 379.97604186369074 428.70923288929737 442.8467031360922 448.62555954857817 460.60773833606606 451.2527665260784 414.1896688520483 341.40080177057666 158.95101682883035 38.782519731072796 44.906075478084276 240.208791673718 373.1849720764934 430.9343673160584 458.0747854602755 460.61406439219957 464.43500229673873 447.4717861421095 417.8195598613606 355.34722512214483 167.87403064119536 40.57436479414916
1956 1.9356067016415652 4.011984799766154 45.11254019292604 252.6302250803858 382.08619918655904 419.0588509053985 447.31870874936556 457.2788600970937 459.7065916398713 450.4885789451706 408.6493088904665 344.53799289219825 163.83582371855493 40.38206922640439 47.58734543257298 247.13826366559476 383.2501269250295 421.76870028769673 458.54522761888643 451.77060416314094 454.06752411575553 453.24065317445326 415.1449033281832 349.99791205578987 164.91369097986123 40.50194178811542 47.66237942122186 246.8654841251252 381.4951768488745 435.86273716488165 447.7909967845659 452.93196818412594 470.54725427148344 453.7062108647827 426.5115692579285 365.3615787150872 173.43036046708406 42.196226095786095
2006 1.1537734064686922 3.2477972188583095 45.48675748857673 256.749196141479 380.5402775427313 427.08845596116277 449.58703738730225 444.02817735657476 459.9001523100355 457.55731406856825 421.2584039754458 350.53837366728726 167.10484837021633 41.07508247379629 48.17971902716934 252.12623240561325 390.21831105093935 427.47304709665207 445.16423932917235 456.3173822583695 456.71088775792674 442.8566925162347 415.14490332818303 353.6315490826555 168.4509173444297 41.457176264250215 47.736419582206494 251.43531054323907 384.8139945912566 438.99559993230656 447.74813142820625 462.803562362498 458.70359543992987 449.01015068406775 419.53898191840324 365.47271056917356 175.3735577832419 43.35759011677104
2056 1.7306601097030465 2.865703428404391 46.7622069376717 262.24115755627014 387.54178999595416 427.96264173294963 455.7366751133919 447.8563772775991 469.3846251480791 442.85669251623494 425.07934187998495 354.40958707057024 171.33535086060144 42.11272933610743 49.561924081227474 258.1221864951768 392.85984490259136 428.62682050312105 457.4711556648382 463.1906837028261 465.6736440876472 452.59009479266734 422.9778260324885 363.63091860538424 173.23679979692 42.776908106278555 49.42765273311898 258.556035859543 391.8283256319073 435.51150786935193 458.1864951768487 456.4160602470806 461.7016581552234 459.20181577454144 431.70354958703757 379.1853528515823 179.41176470588235 44.325393467591795
2106 2.1291673718057216 3.6298910093122294 48.00304620071077 270.4790996784567 403.9085624241391 443.8346166864105 460.67439499069224 464.0529085062847 494.7410729395838 459.8498768112917 433.1033114795174 366.2167879505838 175.7631436088028 42.603457635611974 50.9967845659164 264.9858393134729 403.4361011285543 442.6643969484899 470.16266313599385 471.1241409747178 481.2610464002044 466.1544243537812 442.2735624504113 372.4765147216442 177.1042178929449 43.367645216519826 50.46421498690404 267.1291071314495 405.07761759758097 449.77933295504687 479.7023061689486 494.74107293958366 491.12288002017516 475.54693903284783 434.39568753546445 385.7449088960342 184.7960406027363 44.804867284534375
2156 1.1613640209849394 3.6298910093122356 48.97084955153156 277.82321586568565 409.3641532335342 449.06075478084284 460.86795566085624 465.16297837462974 472.09447453037734 469.7780720005043 441.8914686599576 367.86269457635063 179.79635584137196 43.176598321292865 51.19292604501608 270.08681672025733 414.4133948214587 453.5934072954154 468.8165941617806 465.54756951011905 472.103447541577 460.93247588424435 439.4078590220069 372.73249258779805 180.37324254460626 43.74973900697373 51.24358510253189 270.63627265177485 403.8553054662379 439.2030767290839 466.2581716743681 485.64372144186825 479.2562193264511 471.6947843153633 439.7799634323185 389.2062291154405 187.6804741189081 45.38175398776874
2206 1.9356067016415652 3.6298910093122294 49.490002342369195 283.6205787781351 426.51029577734715 464.58609167139525 484.4823574208834 483.6233528781287 504.4191064477915 472.26792500104403 449.5333444690359 375.7455393733056 185.18063173822577 44.6125717167896 53.154340836012864 277.54019292604494 425.44635302081565 476.0002981197163 483.43105731038384 490.67629886613656 498.01750388620343 483.8156484458735 448.5781099929012 389.20622911544035 187.0488277506867 44.89602037833551 51.680698933829746 278.6248163369604 420.91961414791007 470.1550222525074 482.0404165158322 494.16039092909114 486.89237752979 494.58420023958155 448.387063097674 398.82100750267944 192.1032721770381 46.64812150956168
2256 1.5484853613132528 3.056750323631355 50.996784565916414 288.3279742765274 422.61344519920783 449.50171418836914 469.7717464884075 482.2772839039152 477.16935329315817 479.25621932645134 449.91543825948986 383.830808935522 188.2573608221424 44.89602037833549 53.15434083601286 283.62057877813515 428.45872106641684 464.93272973430373 465.54756951011916 481.6507314580183 492.1722280189945 477.46989471029565 438.8347183363261 390.6054323912677 188.14097139956002 45.95864069100308 52.80232533378761 285.1897106109324 427.5884244372992 458.93234895921495 483.0146291603672 487.772888813674 487.2769686652796 485.6437214418685 442.8467031360923 401.3208498833617 195.75688796418896 48.19660687087495
2307 2.7277954046975172 3.629891009312229 52.60748280488065 296.1867972981721 426.12061071953315 471.3240774259491 486.611524792689 492.66124456213345 496.8484487127616 478.23907698127493 449.34229757380893 394.2830851243866 191.4289890174135 46.04230174969725 54.72347266881028 290.2893890675242 432.0274158063971 476.5463699441529 485.5463085555765 482.3531900490778 510.68226826515615 496.5071559170291 464.9706828068848 401.51314545110665 193.36710949399227 46.920118529727 54.5273311897106 290.5102106002853 433.5246268179979 483.901675410391 487.88569238304115 487.9664494838384 489.65319246669736 494.9346336097478 467.49175262037005 411.7048105415799 201.49665764088675 48.97084955153156
2357 1.5484853613132468 3.653615787150865 53.776537978322445 302.6463022508037 442.09769808990444 490.02896020101804 516.226307327805 490.5459933169408 506.3957326292029 518.0442595044448 490.16140218145125 407.2516500253849 196.52607023516796 47.49700523296134 56.670407216383595 296.5659163987139 442.2861313250973 480.22402267727193 505.7373431687789 503.0641817566423 551.2095142778049 519.9672151818928 475.35464346510327 405.55135237374697 196.65764088678284 48.650778639430044 55.900321543408346 295.38127382295954 447.20257234726677 506.1611524792688 502.7106109324761 534.8081316635639 510.41948722288026 508.42948111720557 480.4829414958034 420.55040665783986 205.56143171433402 49.93865290235236
2407 1.3549246911490902 3.653615787150867 55.7041800643087 312.3783422171388 444.2604501607719 480.4816762845766 492.95159813462226 493.77326958876296 507.5647878026447 479.77744152323305 467.2782296198222 402.6061939414452 199.41050375133972 48.650778639430044 57.46023867584539 302.45016077170425 453.31908952445417 480.22402267727176 505.77403113894053 525.904340836013 515.0675241157554 516.6981905302313 485.930899691066 417.47367757392334 198.44902591261584 48.650778639430044 56.88102893890675 301.66559485530536 442.2990353697748 507.5647878026447 500.94533762057864 513.7100186156711 503.25774242680654 506.3957326292029 485.5463085555765 425.25279235065165 210.81961627733648 50.71289558300895
2457 1.548485361313252 3.438844114085276 55.33527820957816 313.2379421221866 444.24096590788116 482.9338720595701 506.54827381959717 500.35433237434415 519.3232780504316 501.1222495429042 481.43817597193816 406.6709680148926 202.679528403001 49.03536977491961 58.057877813504795 306.76527331189715 447.8993907598578 478.6755373159589 503.0834096377845 501.12857505500085 494.47266881028935 502.2760229493729 467.0859340520774 418.6274509803921 203.04514300220006 49.41996091040917 57.28370349864782 304.73371521049376 434.4533762057877 478.48197664579465 490.6134877877388 489.584515478217 498.41872567270264 504.80622778811994 459.3941113422863 421.7687002876969 213.30385852090032 51.10001692333729
2507 1.935606701641566 4.011984799766154 57.08886096974087 321.2639461360842 455.93151764229896 509.4516838720595 492.6119055677779 493.23813126536805 489.3213741749874 484.3038794003426 476.2799098008102 407.4452106955491 206.52543975789678 49.86323965423644 60.22464878396168 313.0418006430868 456.4160602470807 481.19182602809286 503.838424437299 504.2255457776275 500.16077170418004 502.4683185171176 469.78431536309375 422.08877119979826 206.91635640548319 51.15062102011222 59.037286258810504 313.30678648240024 445.41002108132284 510.4194872228805 496.26392112604077 477.3206126248096 484.3925351491079 480.22402267727193 476.1592486038246 433.5759011677104 215.94792257739104 52.30439442658092
2557 1.3549246911490958 3.6298910093122356 58.0630736142757 328.3408360128618 463.1406912118567 499.5762441174592 515.4520646471484 502.85290965260697 522.9573475862951 516.1213038269973 482.2772839039152 419.25241157556275 209.60216884181335 50.43638033991732 60.411575562700996 319.9067524115755 466.2581716743681 497.23813377057553 509.1986633881848 525.1591955110018 523.3470326441089 515.159825988273 492.2766534266439 431.8958451547824 210.40044846843801 52.45494161448637 60.80385852090032 319.54174740742326 480.15434083601286 501.322135725165 531.7395498392285 553.4266439694849 534.2274496530715 501.89143181388323 487.85385536851385 441.51188864444066 222.5947706887798 53.422744965307174
2607 1.5587402312557186 3.269024651661305 59.823151125401935 333.3088758928765 473.4673452439258 507.95447286045857 504.44730734013325 520.9286930206165 516.2443729903536 511.9679725841937 500.73391238986085 429.4329337109517 213.06348906121931 51.91980329109134 61.60685383801981 322.65922786993474 485.45016077170413 530.3562362497885 532.4854036215941 525.5172194956845 547.4308681672023 514.0060525818044 499.58388500094594 441.1260324065316 214.13193926875493 52.88128112981526 62.17684887459809 325.3870232746322 472.51667062301743 505.81120504248196 518.5980707395497 542.4416004769914 515.6456253173125 509.4516838720596 504.7758653300548 451.5099930647499 225.69174141140635 54.00342697579964
2657 1.5484853613132528 3.6298910093122303 60.7908690189732 338.0478646496473 464.6994314431125 490.09561685564404 506.35471314943305 490.8698595363005 508.5390004471795 505.58047046877647 494.7764958073263 431.2531731257404 216.14021814513598 52.53789618741388 63.1865167569434 328.53697749196135 474.80432391267556 486.611524792689 484.28879675071914 515.06494330682 498.0032154340837 503.838424437299 494.7764958073263 442.2861313250973 219.00300249142907 54.39054831612794 62.34960925022892 330.694533762058 455.63665594855297 483.5145540700628 521.5401929260448 510.87711079406324 512.3550939245218 505.58047046877647 502.4834997461501 449.06075478084284 229.75651548485362 55.35835166694872
2707 1.5587402312557241 4.011984799766155 62.17684887459807 344.16905846047604 472.5048231511256 515.3584889589233 516.1378590745511 513.1293366051787 520.0347096526904 513.0445747430805 507.2757077107369 438.00600498285814 220.37072063552114 53.30208376832173 64.17380608127063 334.02893890675233 478.09485530546624 522.3728199995741 517.3876713487901 513.1293366051785 549.588424437299 513.7100186156711 499.3965841232722 448.4332639808334 221.0462853274666 54.41964567177353 64.5305466237942 338.1479099678456 481.6507314580183 529.192308511318 519.7749196141481 540.0342697579962 531.8895403820692 550.2929852766965 531.6972448143243 485.063039431376 232.86993253893203 56.51971568793366
2758 2.322728041969879 3.6536157871508723 62.9341368369498 352.0673730550939 476.0353697749195 508.48388052123886 534.2274496530716 536.1200428724544 522.762505057388 517.3876713487901 511.69850576886694 440.92864291646254 225.3704053968855 55.18882794275269 65.35855327046333 341.4823151125401 478.6755373159587 506.7418344897613 494.00731353634717 532.4854036215942 532.3279742765275 519.1297173802675 515.159825988273 463.14069121185656 224.7239380605856 55.76571464598704 65.70739549839227 340.3898980004684 470.15112540192933 494.1603909290913 519.7749196141477 495.094865952599 500.9350143848366 509.06456253173116 503.8143874913311 470.3524284989001 236.33125275833805 57.29395836859029
2808 1.7420460314774087 4.011984799766154 64.7266881028939 354.4368674334793 486.32695215178546 522.0331274327299 527.4528261973262 528.2270688779826 545.75392346841 522.4670575625748 496.3398337996409 448.4800727703502 226.77266463440094 55.40359961581827 65.90353697749197 346.7781350482316 491.4505415467929 502.28993907598596 525.1300981553562 530.9280625433453 529.7781350482314 503.045205220352 521.3669770743725 455.1636088519008 228.01446945337628 56.34260134922137 67.4726688102894 346.04033133877044 484.18368433380886 547.9702572347269 557.434083601286 522.420248773058 528.0335082078186 550.5422104533134 516.6981905302313 471.12414097471805 242.33795904552377 57.874640379082756
2858 2.1291673718057162 4.230502490385219 65.7073954983923 365.37976883636054 517.6965993058069 535.8169544941546 554.1958262404642 547.8500725048864 543.9054831612794 581.843374513454 540.0895728066146 468.2065969634376 233.0622281066767 57.123021672860894 67.47266881028938 356.4114460821338 517.1941106786257 565.9258558728958 544.6797258419361 580.1013284819766 597.4469453376204 546.6962990984174 554.9912306343176 481.7003972006808 234.59553223895756 57.88096589117964 68.19488511743786 356.75667042865354 512.3215434083603 572.7460230157386 578.6173633440513 575.7596729200826 572.7460230157386 546.2282112032492 532.6587226530486 499.19929386545607 244.9845533068532 59.423125740395996
2908 1.1537734064686922 3.653615787150865 65.07740465492643 374.5242026592508 515.3584889589233 550.8736672871889 557.6482907429346 556.5033730534012 560.1645794550684 543.2349788790114 523.468492921869 471.51379251988476 234.03244665302552 57.123021672860915 68.12296337857958 360.7041800643086 511.38729057370125 527.4528261973262 573.2330874471974 553.0028346589946 560.5619556653393 550.7345060210579 509.96784565916386 464.39379610365063 238.68209791103254 57.6961623585418 68.38972764634482 362.4694533762057 501.53376205787794 515.0649433068202 559.9839228295818 530.3562362497885 548.5509392452191 550.9268015888026 536.504634007944 469.9653071585716 250.2739465222541 59.423125740395996
2958 1.3638977023487586 3.8209379045391887 67.4726688102894 377.9343533524676 528.0232533378761 577.0043577593503 582.0369351836182 569.3871760923021 583.7789812150957 551.9344803106861 549.7730281823343 477.753880879879 240.75405081646815 58.26930304422267 69.30771056777228 368.54983922829587 522.9573475862951 610.1032323574208 584.1661025554239 636.0403621594179 597.8392282958201 555.7341907824223 554.3881218082088 496.09599763073277 241.95083770519548 59.0347392976483 69.94846787760055 365.32974170055996 539.908647601201 574.2945083770521 603.5273311897105 560.9388221357253 601.1994415298697 546.3117079629282 564.9643780341718 504.39127419456526 255.3065239465223 60.0038077508885
3008 1.548485361313252 3.845911354895661 68.64951768488747 377.7368954876024 521.1479099678459 515.5533314878304 532.0982822812659 541.1197276338189 499.96463022508027 505.16045646554454 516.3997577984717 467.8169119056239 243.06159762940555 59.224537520357465 70.88737348669586 367.3729903536979 522.567662528481 520.0975207310883 525.3236588255205 511.58085124386525 543.7041800643088 535.1585650337307 509.3909589559295 484.28879675071914 244.46712641732958 60.58448976138093 70.92268052213538 371.6157016767732 508.2025723472668 531.1407338003876 536.6430868167201 520.6782027415805 545.0668471822644 532.4854036215942 540.5428409305845 492.41834489761385 258.5970553393129 61.74585378236586
3058 1.753582760162684 4.394078590220063 70.21864951768487 386.42504154168205 494.668810289389 539.908647601201 515.7481740167375 513.3228972753427 528.9974659824109 526.5052644852154 497.46863375575305 472.10344754157694 246.138326713322 60.95769497509617 72.07212067588856 371.2958199356914 505.2266774557611 527.2592655271619 504.83699239794714 512.2410084964118 558.0159261097563 518.3554746996109 490.9305844524304 462.66313599394726 247.17697579962777 61.726877246075304 72.96463022508037 372.86495176848865 487.80385852090023 507.322516500254 524.6784565916397 537.1808521965035 531.3355763292946 500.5504567619939 497.64448299204594 465.9005330851243 264.01162666893805 63.12897936585676
3109 2.338110346883586 3.845911354895661 71.1993569131833 378.3569131832798 488.78456591639883 492.56191307680837 521.6460060924015 504.2255457776273 536.0117970230617 525.3514910787464 519.8386019125569 480.6111440176004 249.59964693272804 61.53458167833053 72.76848874598069 384.2530050281621 503.64486376713495 539.6471484176682 534.4210103232357 519.3232780504316 521.683678974514 503.04520522035176 542.0000417588841 463.0477271294369 253.29528757905496 61.12021574525465 73.065948340112 377.99450607951275 493.49196141479115 511.0001692333728 553.3151125401928 572.6562007439634 547.3895752242342 522.0331274327297 503.8143874913311 479.0082592522539 265.5652394652225 63.29433914367914
3159 1.9484252890696503 4.230502490385219 72.18006430868165 397.48268197414694 513.6945337620577 528.023253337876 533.2840016183642 534.6478993207129 528.2180958667832 533.2356093562828 516.8069893382974 480.6765188134835 254.7916272618372 62.68835508479918 74.5470148605197 385.0428364876237 498.99171653073824 523.9687341343713 551.5991993356189 500.7452992909011 525.4630225080384 518.7425960399389 500.73765840741436 475.9656879336605 257.1921381571942 63.29433914367915 74.5337620578778 390.62635786912307 497.41479099678446 515.1636464300166 521.8811368393795 521.2037648261324 542.8312855348055 520.8717634117447 494.9346336097478 488.08053491194823 271.2208002384957 64.1031920103916
